Altium Designer Pick and Place Locations
D:\1_AltiumProject\29_DAL_OBC\SpaceLiinTech_BEE_DAL_OBC_HW\01_DESIGN\Project Outputs for DAL_OBC_V10\Pick Place for DAL_OBC_V10.csv

========================================================================================================================
File Design Information:

Date:       23/08/26
Time:       10:36
Revision:   ad69f29aacfa72c9b2d1185c9d260368a20a54f2
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"R208","4.7k","TopLayer","RES_C_1005x30_L","56.2014","28.9346","0","RES"
"R194","22R","BottomLayer","RES_C_1005x30_L","73.5750","66.0000","0","RES"
"R193","22R","TopLayer","RES_C_1005x30_L","73.5500","64.4000","0","RES"
"R157","100k","TopLayer","RES_C_0603X30","26.6602","23.1456","180","RES"
"R149","22R","BottomLayer","RES_C_1005x30_L","26.3000","38.4000","0","RES"
"R148","22R","TopLayer","RES_C_1005x30_L","26.2000","42.8000","0","RES"
"R147","22R","BottomLayer","RES_C_1005x30_L","26.3000","37.4000","0","RES"
"R146","22R","TopLayer","RES_C_1005x30_L","65.9090","34.7171","180","RES"
"R145","10k","BottomLayer","RES_C_1005x30_L","44.1000","9.4498","270","RES"
"R144","10k","BottomLayer","RES_C_1005x30_L","42.6250","9.4498","270","RES"
"R143","22R","TopLayer","RES_C_1005x30_L","43.2000","45.6000","270","RES"
"R142","22R","BottomLayer","RES_C_1005x30_L","34.4595","43.5387","270","RES"
"R140","22R","BottomLayer","RES_C_1005x30_L","26.3000","42.1000","0","RES"
"R138","22R","TopLayer","RES_C_1005x30_L","26.2000","40.1000","0","RES"
"R136","10k","BottomLayer","RES_C_1005x30_L","46.1000","9.4498","270","RES"
"R134","10k","BottomLayer","RES_C_1005x30_L","47.1000","9.4498","270","RES"
"R132","22R","TopLayer","RES_C_1005x30_L","36.7999","24.1000","90","RES"
"R131","22R","BottomLayer","RES_C_1005x30_L","31.7500","43.5002","270","RES"
"R130","22R","BottomLayer","RES_C_1005x30_L","44.4000","43.5000","270","RES"
"R129","22R","BottomLayer","RES_C_1005x30_L","33.5595","43.5387","270","RES"
"R128","DNP/10k","TopLayer","RES_C_1005x30_L","48.0000","43.1000","0","RES"
"R127","22R","BottomLayer","RES_C_1005x30_L","48.1000","39.4000","180","RES"
"R126","22R","TopLayer","RES_C_1005x30_L","26.2000","41.0000","0","RES"
"R125","22R","TopLayer","RES_C_1005x30_L","37.6999","24.1000","90","RES"
"R123","DNP/10k","TopLayer","RES_C_1005x30_L","24.3000","40.1000","0","RES"
"R122","22R","TopLayer","RES_C_1005x30_L","46.1000","43.5000","270","RES"
"R121","22R","BottomLayer","RES_C_1005x30_L","26.3000","34.0000","0","RES"
"R113","10k","BottomLayer","RES_C_1005x30_L","49.4000","11.7500","270","RES"
"R112","22R","BottomLayer","RES_C_1005x30_L","32.6500","43.4998","270","RES"
"R111","22R","TopLayer","RES_C_1005x30_L","41.2000","43.5000","270","RES"
"R110","120R","BottomLayer","RES_C_1005x30_L","56.8514","30.9121","0","RES"
"R108","DNP/10k","BottomLayer","RES_C_1005x30_L","23.9663","36.8555","0","RES"
"R107","4.7k","BottomLayer","RES_C_1005x30_L","58.7514","30.9121","0","RES"
"R106","22R","TopLayer","RES_C_1005x30_L","34.0000","43.5000","270","RES"
"R105","KRL1632E-M-R010-F-T5","BottomLayer","RES_C_1206_SHUNT","33.4000","61.7000","270","Shunt"
"R104","22R","TopLayer","RES_C_1005x30_L","30.4000","43.5000","270","RES"
"R103","KRL1632E-M-R010-F-T5","BottomLayer","RES_C_1206_SHUNT","37.4000","60.5000","0","Shunt"
"R102","22R","TopLayer","RES_C_1005x30_L","39.4000","43.5000","270","RES"
"R101","22R","TopLayer","RES_C_1005x30_L","50.8000","26.8000","180","RES"
"R100","22R","TopLayer","RES_C_1005x30_L","29.5000","43.5000","270","RES"
"R99","22R","TopLayer","RES_C_1005x30_L","34.9000","43.5000","270","RES"
"R98","22R","BottomLayer","RES_C_1005x30_L","48.1000","25.0000","180","RES"
"R97","22R","BottomLayer","RES_C_1005x30_L","39.9000","23.6000","90","RES"
"R96","22R","TopLayer","RES_C_1005x30_L","50.8000","23.8000","180","RES"
"R95","22R","TopLayer","RES_C_1005x30_L","48.0000","22.8000","180","RES"
"R93","DNP/10k","TopLayer","RES_C_1005x30_L","15.8563","44.8498","270","RES"
"R91","22R","TopLayer","RES_C_1005x30_L","48.0000","27.8000","180","RES"
"R88","22R","TopLayer","RES_C_1005x30_L","48.0000","25.8000","180","RES"
"R87","22R","BottomLayer","RES_C_1005x30_L","41.8064","41.4064","270","RES"
"R86","22R","TopLayer","RES_C_1005x30_L","50.4000","27.8000","180","RES"
"R85","22R","BottomLayer","RES_C_1005x30_L","45.6500","43.5002","270","RES"
"R84","22R","TopLayer","RES_C_1005x30_L","48.0000","21.8000","180","RES"
"R83","KRL1632E-M-R010-F-T5","BottomLayer","RES_C_1206_SHUNT","18.2000","59.1000","180","Shunt"
"R82","22R","BottomLayer","RES_C_1005x30_L","43.5000","23.6000","90","RES"
"R79","10k","BottomLayer","RES_C_1005x30_L","36.9000","55.8000","180","RES"
"R78","22R","TopLayer","RES_C_1005x30_L","50.4000","30.8000","180","RES"
"R76","22R","TopLayer","RES_C_1005x30_L","50.8000","25.8000","180","RES"
"R74","22R","TopLayer","RES_C_1005x30_L","50.4000","22.8000","180","RES"
"R73","22R","TopLayer","RES_C_1005x30_L","50.4000","31.8000","180","RES"
"R72","22R","BottomLayer","RES_C_1005x30_L","38.3000","21.8000","90","RES"
"R71","22R","TopLayer","RES_C_1005x30_L","48.0000","35.8000","180","RES"
"R69","22R","BottomLayer","RES_C_1005x30_L","48.1000","32.2000","180","RES"
"R68","22R","TopLayer","RES_C_1005x30_L","48.0000","33.8000","180","RES"
"R67","22R","TopLayer","RES_C_1005x30_L","36.8000","19.7500","90","RES"
"R66","22R","BottomLayer","RES_C_1005x30_L","48.1000","31.3000","180","RES"
"R65","22R","TopLayer","RES_C_1005x30_L","50.4000","39.9000","180","RES"
"R64","22R","TopLayer","RES_C_1005x30_L","50.8000","24.8000","180","RES"
"R63","22R","BottomLayer","RES_C_1005x30_L","48.1000","29.5000","180","RES"
"R62","22R","TopLayer","RES_C_1005x30_L","48.0000","41.2000","180","RES"
"R61","22R","BottomLayer","RES_C_1005x30_L","48.1000","36.7000","180","RES"
"R60","10k","BottomLayer","RES_C_1005x30_L","36.9000","56.7000","180","RES"
"R59","22R","BottomLayer","RES_C_1005x30_L","48.1000","30.4000","180","RES"
"R58","22R","TopLayer","RES_C_1005x30_L","50.4000","33.8000","180","RES"
"R57","DNP/4.7k","BottomLayer","RES_C_1005x30_L","36.7000","51.4000","180","RES"
"R56","22R","BottomLayer","RES_C_1005x30_L","48.1000","26.8000","180","RES"
"R55","22R","TopLayer","RES_C_1005x30_L","48.0000","40.0000","180","RES"
"R54","DNP/4.7k","BottomLayer","RES_C_1005x30_L","36.9000","52.6000","180","RES"
"R50","22R","TopLayer","RES_C_1005x30_L","50.4000","28.8000","180","RES"
"R46","22R","BottomLayer","RES_C_1005x30_L","48.1106","34.0000","180","RES"
"R44","22R","TopLayer","RES_C_1005x30_L","50.4000","36.8000","180","RES"
"R43","22R","BottomLayer","RES_C_1005x30_L","39.8500","43.5002","270","RES"
"R42","22R","BottomLayer","RES_C_1005x30_L","48.1000","28.6000","180","RES"
"R41","22R","BottomLayer","RES_C_1005x30_L","48.1000","38.5000","180","RES"
"R40","22R","TopLayer","RES_C_1005x30_L","48.0000","37.9000","180","RES"
"R39","100R","BottomLayer","RES_C_1005x30_L","43.6595","20.3387","180","RES"
"R38","10k","BottomLayer","RES_C_1005x30_L","43.6595","19.3387","0","RES"
"R37","100R","BottomLayer","RES_C_1005x30_L","16.6000","56.6000","270","RES"
"R36","0R","TopLayer","RES_C_1005x30_L","24.3000","35.0000","0","RES"
"R35","1M 1%","TopLayer","RES_C_1005x30_L","23.8000","36.4000","90","RES"
"R34","DNP/0R","BottomLayer","RES_C_1005x30_L","30.2000","40.6000","180","RES"
"R33","DNP/0R","TopLayer","RES_C_1005x30_L","41.6000","23.6000","180","RES"
"R32","0R","TopLayer","RES_C_1005x30_L","25.3000","36.0000","0","RES"
"R31","DNP/1M 1%","TopLayer","RES_C_1005x30_L","39.3000","23.6000","0","RES"
"R30","DNP/0R","TopLayer","RES_C_1005x30_L","26.2000","35.0000","180","RES"
"R29","DNP/22R","TopLayer","RES_C_1005x30_L","24.8000","37.4000","270","RES"
"R27","16.9k","BottomLayer","RES_C_0603X30","39.3000","41.9000","90","RES"
"R26","20k","BottomLayer","RES_C_0603X30","36.0500","36.0500","270","RES"
"R24","16.9k","BottomLayer","RES_C_0603X30","41.0919","31.3185","180","RES"
"R23","200R","BottomLayer","RES_C_0603X30","34.2000","40.0000","270","RES"
"R22","200R","BottomLayer","RES_C_0603X30","34.7000","40.0000","270","RES"
"R21","DNP/10k","TopLayer","RES_C_1005x30_L","40.3000","24.6000","0","RES"
"R20","10k","BottomLayer","RES_C_1005x30_L","26.3000","36.5000","180","RES"
"R19","200R","BottomLayer","RES_C_0603X30","34.3294","38.0185","90","RES"
"R18","KRL1632E-M-R010-F-T5","TopLayer","RES_C_1206_SHUNT","32.5000","47.3000","0","Shunt"
"R17","KRL1632E-M-R010-F-T5","TopLayer","RES_C_1206_SHUNT","14.8000","49.2000","90","Shunt"
"R16","10k","BottomLayer","RES_C_1005x30_L","17.9478","47.9502","0","RES"
"R15","KRL1632E-M-R010-F-T5","TopLayer","RES_C_1206_SHUNT","14.8000","56.8000","270","Shunt"
"R14","10k","BottomLayer","RES_C_1005x30_L","25.1502","53.7499","90","RES"
"R13","10k","BottomLayer","RES_C_1005x30_L","26.1502","53.7499","270","RES"
"R12","KRL1632E-M-R010-F-T5","TopLayer","RES_C_1206_SHUNT","32.5000","58.7000","0","Shunt"
"R11","10k","TopLayer","RES_C_1005x30_L","18.5546","55.2000","180","RES"
"R8","0R","TopLayer","RES_C_1005x30_L","36.7120","57.1211","0","RES"
"R7","10k","TopLayer","RES_C_1005x30_L","36.7120","51.9141","180","RES"
"R6","10k","TopLayer","RES_C_1005x30_L","36.7120","50.8981","180","RES"
"R5","1k","TopLayer","RES_C_1005x30_L","18.5003","50.4594","0","RES"
"R4","0R","BottomLayer","RES_C_1005x30_L","30.0000","57.2000","180","RES"
"R3","0R","BottomLayer","RES_C_1005x30_L","27.6502","54.2522","180","RES"
"R2","4.7k","TopLayer","RES_C_1005x30_L","36.7120","56.1051","180","RES"
"R1","4.7k","TopLayer","RES_C_1005x30_L","36.7120","55.0891","180","RES"
"L5","DFE252012P-1R5M=P2","TopLayer","IND_C_1008","48.7000","68.4000","90","Inductor"
"L4","DFE252012P-1R5M=P2","TopLayer","IND_C_1008","18.9000","58.1000","90","Inductor"
"L3","DFE252012P-1R5M=P2","TopLayer","IND_C_1008","27.6000","58.1000","90","Inductor"
"L2","DFE252012P-1R5M=P2","TopLayer","IND_C_1008","27.6000","47.9000","270","Inductor"
"L1","DFE252012P-1R5M=P2","TopLayer","IND_C_1008","18.9000","47.9000","270","Inductor"
"JP6","DNP/0R","BottomLayer","RES_C_1608X60","59.2000","83.4000","180",""
"J3","0473460001","TopLayer","47346-0001_MOL","56.7000","84.8498","180","No Description Available"
"J4","0532610471","BottomLayer","MOLEX_0532610471","68.2000","84.7500","0",""
"J6","0532610671","BottomLayer","MOLEX_0532610671","31.0000","84.0000","0",""
"J5","0532610671","TopLayer","MOLEX_0532610671","31.0000","84.0000","180",""
"Hole4","hole_space","TopLayer","HEX-M3_NoVia","89.3000","5.0000","0",""
"Hole3","hole_space","TopLayer","HEX-M3_NoVia","89.3000","85.0000","0",""
"Hole2","hole_space","TopLayer","HEX-M3_NoVia","3.5700","82.4600","0",""
"Hole1","hole_space","TopLayer","HEX-M3_NoVia","3.5700","8.8000","0",""
"D9","SS54","TopLayer","DO-214AC_SMA","30.9931","72.8653","90","DIODE SCHOTTKY"
"D8","USBLC6-2SC6","BottomLayer","SOT95P280X145-6N","29.7000","79.0000","90","17V Clamp 5A (8/20µs) Ipp Tvs Diode Surface Mount SOT-23-6"
"D7","USBLC6-2SC6","TopLayer","SOT95P280X145-6N","32.3000","79.1000","90","17V Clamp 5A (8/20µs) Ipp Tvs Diode Surface Mount SOT-23-6"
"C187","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","55.9750","69.9000","0","CAP"
"C186","1uF/10V","BottomLayer","CAP_C_1005X50_L","66.1750","74.4000","180","CAP"
"C185","1uF/10V","BottomLayer","CAP_C_1005X50_L","69.4750","71.3000","90","CAP"
"C184","1uF/10V","BottomLayer","CAP_C_1005X50_L","70.3750","71.3000","90","CAP"
"C183","1uF/10V","BottomLayer","CAP_C_1005X50_L","56.1750","74.4000","180","CAP"
"C182","1uF/10V","BottomLayer","CAP_C_1005X50_L","60.2750","72.5000","180","CAP"
"C181","1uF/10V","BottomLayer","CAP_C_1005X50_L","65.7750","72.7000","0","CAP"
"C180","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","47.5000","48.5000","270","CAP"
"C179","1uF/10V","BottomLayer","CAP_C_1005X50_L","61.1750","74.4000","0","CAP"
"C178","47uF/10V","BottomLayer","CAP_C_1608X80","67.1750","69.4000","0","CAP"
"C177","47uF/10V","BottomLayer","CAP_C_1608X80","58.2750","63.2000","180","CAP"
"C176","100uF/6.3V","BottomLayer","CAP_C_2012X110","57.7750","61.6002","180","CAP"
"C175","1uF/10V","BottomLayer","CAP_C_1005X50_L","61.6750","62.1000","0","CAP"
"C174","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","59.6750","66.1000","180","CAP"
"C171","0.1uF/10V","TopLayer","CAP_C_1005X50_L","82.1000","21.6000","90","CAP"
"C170","0.1uF/10V","TopLayer","CAP_C_1005X50_L","77.9000","27.3000","90","CAP"
"C169","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","63.4750","70.3000","90","CAP"
"C168","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","68.2489","34.7171","90","CAP"
"C167","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","69.2489","34.7171","90","CAP"
"C166","4.7nF/100V","TopLayer","CAP_C_1608X80","74.0000","37.7000","180","CAP"
"C165","0.1uF/10V","TopLayer","CAP_C_1005X50_L","76.5590","33.9921","90","CAP"
"C164","0.1uF/10V","TopLayer","CAP_C_1005X50_L","75.5590","33.9921","90","CAP"
"C163","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","62.5750","66.9000","0","CAP"
"C161","1uF/10V","BottomLayer","CAP_C_1005X50_L","61.7750","65.3000","0","CAP"
"C162","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","64.6750","64.1000","0","CAP"
"C159","1uF/10V","BottomLayer","CAP_C_1005X50_L","62.7750","64.3000","0","CAP"
"C160","1uF/10V","BottomLayer","CAP_C_1005X50_L","58.5750","68.0000","180","CAP"
"C157","1uF/10V","BottomLayer","CAP_C_1005X50_L","64.4750","67.7000","180","CAP"
"C158","1uF/10V","BottomLayer","CAP_C_1005X50_L","66.0750","64.6000","270","CAP"
"C155","1uF/20V","BottomLayer","CAP_C_1005X50_L","56.3090","24.3171","270","CAP CHIP"
"C154","0.1uF/10V","TopLayer","CAP_C_1005X50_L","62.2014","30.1346","180","CAP"
"C153","0.1uF/10V","TopLayer","CAP_C_1005X50_L","56.2014","29.8346","0","CAP"
"C138","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","49.4000","9.5000","90","CAP"
"C135","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","41.6000","9.4500","90","CAP"
"C134","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","64.4514","31.0121","180","CAP"
"C132","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","33.5750","56.9150","0","CAP"
"C131","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","36.3600","54.0500","270","CAP"
"C130","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","37.3500","54.0500","270","CAP"
"C129","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","65.7442","41.8000","0","CAP"
"C128","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","59.6995","41.8006","0","CAP"
"C127","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","65.7442","42.6942","0","CAP"
"C126","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","65.7500","45.9000","0","CAP"
"C125","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","56.7122","49.9000","0","CAP"
"C124","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","64.1622","50.3500","270","CAP"
"C123","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","65.7500","47.9000","0","CAP"
"C122","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","65.7500","49.9000","0","CAP"
"C121","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","65.7372","50.9000","0","CAP"
"C120","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","57.0369","45.0380","90","CAP"
"C119","0.1uF/10V","BottomLayer","CAP_C_1005X50_L","65.7000","52.9000","0","CAP"
"C118","1uF/20V","BottomLayer","CAP_C_1005X50_L","65.7000","52.0000","0","CAP CHIP"
"C117","0.1uF/10V","BottomLayer","CAP_C_0603x30","18.6900","17.9237","180","CAP"
"C116","0.1uF/10V","BottomLayer","CAP_C_0603x30","26.4429","14.5977","270","CAP"
"C115","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","30.0294","26.5935","180","CAP"
"C114","0.1uF/10V","BottomLayer","CAP_C_0603x30","33.3502","26.5912","90","CAP"
"C113","0.1uF/10V","BottomLayer","CAP_C_0603x30","31.5044","26.6435","270","CAP"
"C112","0.1uF/10V","TopLayer","CAP_C_0603x30","28.6545","21.1383","0","CAP"
"C111","0.1uF/10V","BottomLayer","CAP_C_0603x30","35.3083","26.5203","270","CAP"
"C110","0.1uF/10V","BottomLayer","CAP_C_0603x30","33.6729","29.5422","90","CAP"
"C109","0.1uF/10V","BottomLayer","CAP_C_0603x30","33.0259","29.5492","90","CAP"
"C108","4.7uF/6.3V","TopLayer","CAP_C_1005X50_L","29.6631","22.0386","270","CAP"
"C107","0.1uF/10V","BottomLayer","CAP_C_0603x30","30.5142","29.3197","180","CAP"
"C106","0.1uF/10V","BottomLayer","CAP_C_0603x30","36.2794","28.9185","270","CAP"
"C105","0.1uF/10V","BottomLayer","CAP_C_0603x30","34.3631","30.2260","180","CAP"
"C104","0.1uF/10V","TopLayer","CAP_C_0603x30","28.6597","22.3326","180","CAP"
"C103","0.1uF/10V","BottomLayer","CAP_C_0603x30","34.7281","29.2437","270","CAP"
"C102","0.1uF/10V","BottomLayer","CAP_C_0603x30","38.2294","30.8685","180","CAP"
"C101","0.1uF/10V","BottomLayer","CAP_C_0603x30","30.7288","31.2189","180","CAP"
"C100","0.1uF/10V","BottomLayer","CAP_C_0603x30","37.6000","32.8000","90","CAP"
"C99","0.1uF/10V","BottomLayer","CAP_C_0603x30","36.4815","33.1534","90","CAP"
"C98","0.1uF/10V","BottomLayer","CAP_C_0603x30","34.9787","31.5851","270","CAP"
"C97","0.1uF/10V","BottomLayer","CAP_C_0603x30","32.9969","31.8435","180","CAP"
"C96","0.1uF/10V","BottomLayer","CAP_C_0603x30","30.3874","27.6266","180","CAP"
"C95","4.7uF/6.3V","BottomLayer","CAP_C_1005X50_L","19.4616","8.3382","0","CAP"
"C94","0.1uF/10V","BottomLayer","CAP_C_0603x30","18.8544","14.7435","90","CAP"
"C93","0.1uF/10V","BottomLayer","CAP_C_0603x30","25.0544","13.9435","90","CAP"
"C92","0.1uF/10V","BottomLayer","CAP_C_0603x30","26.4544","13.1435","90","CAP"
"C91","0.1uF/10V","BottomLayer","CAP_C_0603x30","18.8544","13.1435","270","CAP"
"C90","0.1uF/10V","BottomLayer","CAP_C_0603x30","25.0544","12.3435","270","CAP"
"C89","0.1uF/10V","BottomLayer","CAP_C_0603x30","18.8544","10.7435","90","CAP"
"C88","0.1uF/10V","BottomLayer","CAP_C_0603x30","26.4544","11.5435","270","CAP"
"C87","0.1uF/10V","BottomLayer","CAP_C_0603x30","19.4544","9.3435","0","CAP"
"C86","0.1uF/10V","BottomLayer","CAP_C_0603x30","26.4544","9.9435","270","CAP"
"C85","0.1uF/10V","BottomLayer","CAP_C_0603x30","26.4544","19.5435","270","CAP"
"C84","0.1uF/10V","BottomLayer","CAP_C_0603x30","18.0409","19.5398","270","CAP"
"C83","0.1uF/10V","BottomLayer","CAP_C_0603x30","26.4544","21.1435","270","CAP"
"C82","0.1uF/10V","BottomLayer","CAP_C_0603x30","18.0544","21.1435","270","CAP"
